"1. Нагадує про те, що потрібно турбуватись про свою безпеку. Заклик ""Будь у безпеціі""; і відповідно далі вибудовується логічна цепочка: ""будь застрахований"" 2. Дуже легка назва. Викликає відчуття, що про тебе вже турбуються. 3. Звичайно, при умові якщо рівень послуг і виплати за зобовязаннями надаються на високому рівні, вчасно, без заморочок. 4. Звичайно, при умові якщо рівень послуг і виплати за зобовязаннями надаються на високому рівні, вчасно, без заморочок.";1
1. Не знаю. Не на что не похожее 2. Мне не нравиться 3. Нет 4. Нет,-1
"1. Ассоциация с надежностью, ""СЕЙФ с деньгами"". 2. Название нравится, легко запомнить. 3. Да. 4. Зависит от условий.";1
"1 Ассоциации с сохранностью, защитой 2 Очень простое, понятное название. Но это и отталкивает. Веет дешевизной, слишком просто. 3 Может подойти хотя и слишком просто для названия компании.4 При этом это слово вызывает доверие не смотря ни на что, так как в голове сразу возникает его перевод, что воспринимается как девиз - '""Будь в сохранности!"" А я хочу чтоб меня охраняли.";-1
"Похоже на название столовки. Название импортное, но очень непонятное. Со страхованием связано очень отдалённо. Я бы не доверился компании с данным названием.";-1
"1. Ассоциация - надежность, безопасность. 2. Название очень простое и легко запоминаемое. Негативных ассоциаций не вызывает. 3. Страхованием да. Автострахование, скорее всего , нет. Дом, драгоценности – больше подходит охранной организации. 4. Думаю да. Название вызывает ассоциацию с надежностью и безопасностью.";1
"1. Напоминает слово ""сейф""; сохранность. 2. Нравится, но не совсем могу расшифровать или запомнить, не на слуху. 3. Да. 4. Да.";1
"1. Ассоциируется надёжной компанией. 2. Название нравится, порождает уверенность 3. Вполне 4. Да";1
"1. Почему-то с гамбургером, 2.Нормальное название, не притягивает, но и не отталкивает, 3.Да., 4.Да";0
1звучит как сейф. 2 сложно для запоминания 3да 4.нужно смотреть на условия,0
"1.Ассоциация с охраной, безопасностью. 2.Мне кажется ,название очень подходит, могла бы так называться. Мне нравится. Не отталкивает ничего. 3. Да, могла бы. 4. Я бы доверилась, название вызывает доверие, надёжность.";1
"1.Похоже на закрытое акционерное общество. 2.Закрытое всегда отталкивает.3. Может заниматься. 4. Всё зависит от ситуации, рекламной компании.";-1
"Похоже на фирму по сейфам, но ассоциации с надежностью и каменой стеной, доверие есть, подходит потому что доверяешь, название внушает доверие";1
"1. С сейфом :) и безопасностью. 2. Нравится ощущением безопасности. 3. Хорошее название для страховой компании 4. Наверное, да";1
"1. Приємна назва, гармонічна. 2. Лаконічна, подобається звучанням. Як на мене найкраща з усіх попередніх 3. Так 4. Так";1
1. Безпека. 2. Ставлення нейтральне. 3. Ймовірно. 4. Можливо.,0
"1. Ассоциации с англ глаголом ""быть"" - ве, Призыв кем-то быть, создается впечатление что ""будь в сохранности"". 2. Название понравилось. 3. Конечно. 4. Да.";1
"1. Норвежская компания HTS, производитель детских автокресел BeSafe. 2. Это не название для страховиков. 3. Может, т.к. клиент подумает, что это филиал норвежской HTS. 4. Доверял бы, норвегам точно буду доверять.";0
"1. Мне нравится это название, оно мягкое и лёгкое... 1. Ассоциируется с безопасностью… 2. Мне нравится это название 3.могла бы, но мне кажется ближе к автострахование... 4. Да могла бы";1
"1 Ассоциируется с безопасностью 2 нравится название 3 Могла бы 4 впринципе да, но мало зависит от названия";1
"1 смешанные чувства вызывает она ) 2.не знаю что ответить , если честно то херня какая то , на слух сложно понять что это компания предоставляет, 3, думаю что нет но если выбирать между стар и этим то лучше это )) 4. думаю что нет ) я бы пошел скорее всего там где уже проверенно или в компанию ARX)";-1
1 . Безпека 2. Приємна назва 3. Так 4. Так,1
1. Щось про збереження. 2. Не подобається. 3. Можливо.4. не думаю,-1
"1. Хорошее название. Быть в безопасности. 2. Надеюсь, что с такой компанией я буду в безопасности. 3. Да. 4. Да.";1
"Предупреждение.повод задумається,Заботятся,приятно,Да,модно так подумать,Да,мог бы";1
1.ассоциация с безопастностью. 2.название подходит компании которая занимается безопастностью. 3. Возможно да. 4. Думаю да. 5. Да.,1
1.хороша назва...збереженість 2.відчуття захищеності 3. Хороша назва 4.так,1
"1. асоціація з безпекою...викликає спокій 2. прийнятна назва 3. думаю що так, назва підходить 4. так";1
"1.Ассоциации с Нескафе),хотя название не плохое 2. Нет,не отталкивает, вполне нормально 3.может быть , название не плохое 4.доверилась бы";0
1. Асоціація тепла 2. Коротко і ясно 3.може бути. 4. Ок 1. Файно 2. Гарна назва 3. Так 4. Мабуть,1
"1. нагадало слово "" файно"" 2. Милозвучно 3. Так 4. Можно попробовать.";1
"1. С названием я не поняла..Если файно, то fayne, если доходы, то Gains, что мне более понятно и вызывало б ассоциации. Не однозначные впечатление. 2. Мне не нравиться. Я не поняло название и не запомню. 3. Нет. 4. Нет";-1
"1.не понятно что именно отображено в названим 2.отталкиет потому что я не знаю не перевод 3.не сказал бы что ассоциация со страховкой 4.я доверяю опыту или советам,а не названию";-1
"Похоже на названии фанты Хорошо звучит Не похоже Если порекомендуют,мог бы";1
"1. Произношение нравится, не знаю значение. 2. Нравиться легкостью. 3. Может. 4.все будет зависеть от услуг.";-1
1. Ні з чим. 2. Невиразно. 3. Не знаю. 4. Можливо,-1
1. викликає позитив 2. проста і лаконічна3. Так 4. так,-1
"Нагадує назву альбому Лінкін Парк Faint, подобається лаконічністю, могла б, проте не викликає довіри";1
"1. Никаких ассоциаций с безопасностью или страхованием у русскоговорящего человека не вызовет 2. Название приятное 3. Не думаю 4. Вполне возможно. Если это иностранная компания, которая зашла на наш рынок";1
"1. немає асоціацій. 2. гарно звучить. 3.ні. 4. так, якщо влаштують відгуки, історія, показники.";1
"1. Які асоціації, враження викликає у вас ця назва ? торкнутись, легкість2. Чим вона вам подобається або навпаки – відштовхує? викликає довіру, бо латинськими буквами 3. Чи могла б ця компанія займатись страхуванням/автострахуванням? чому б ні 4. Чи змогли б ви довіритись цій компанії? (Не потрібно скептичних відповідей, напишіть, будь ласка, перше враження) такї";1
"Если очень стараться, то название похоже, по звучанию, на украинское слово западного диалекта ФАЙНО, но это не вызывает симпатии или аллергии, так проходное слово Может заниматься любым видом страхования О доверии, по названию, в сегодняшних условиях украинского законодательства, массового банкротства и уничтожении банков речи быть не может вообще";0
"1. Никаких ассоциаций не вызывает2.название нормальное , но смотря для чего . Если для страхования , то не совсем обычное . З.да, может 4.незнаю";0
"1,Нормально,2 Хорошое название,3 да,4 наверное";1
1. Не понимаю названия 2. Не вызывает ассоциации со страхованием 3. Наверное 4. Не уверен,-1
"1. не ассоциируется у меня с названием страховой компании 2. Название не плохое, но не страховое, что ли. 3. Возможно 4. Не знаю, надо подумать";0
"1. Ассоциативно не вызывает никаких картинок. 2. Приятное название, легко запомнить. 3. Возможно, но прямой ассоциации нет 4. Да, но бренд нужно раскрутить, чтоб был на слуху";1
"Коротка назва. Асоціація - файно, добре. Враження хороше. Зі страхуванням не виникає асоціацій. Скоріше за все не застрахувався б.";1
1.нет ассоциации 2.тяжело запоминать 3.возможно... 4.не уверена,-1
"1.Не викликає ніяких асоціацій. 2. Назва вимовляється м'яко, без різких звуків, не несе ніякого негативу. 3. Не думаю що компанія з такою назвою займається страхуванням. 4. На компанію з такою назвою не звернув би увагу.";0
Звучить сучасно та молодіжно. Подобається. Нагадує назву якогось ресторану швидкого харчування. Проте особисто у мене викликає довіру.,1
"1. щось м'яке і пухнасте.2. подобається м'якістю.3. так.4. так, якщо влаштують відгуки, історія, показники.";1
"1. Які асоціації, враження викликає у вас ця назва ? приємні, дім, захищеність2. Чим вона вам подобається або навпаки – відштовхує? так , подобається, спокій викликає, латинські букви – довірю 3. Чи могла б ця компанія займатись страхуванням/автострахуванням? Так 4. Чи змогли б ви довіритись цій компанії? (Не потрібно скептичних відповідей, напишіть, будь ласка, перше враження)так";1
"1) Безопасность 2) нравится тем что название говорит о защите и безопасности 3) Да.однозначно 4) Да,но только после проверки ее репутации и отзывов клиентов";1
"Название «BeSafe» ассоциируется с одной из первых компаний на украинском рынке страхования, которая закончила свою деятельность быстро и не очень честно Называлась она «Safe-invest» Название для слуха совершенно нейтральное и никаких эмоций или позывов не вызывает Компания с таким названием может заниматься чем угодно и автострахованием, в том числе И первое и второе мнение о доверии не может быть и речи без истории компании, информации об ее учредителях, набора страховых услуг, скорости работы, качества обслуживания и так далее";0
"Не нравится, плохо запоминается.возможно и могла.нет.";-1
1. Ніякі2. Клас3. Назва для страхової4. Так,1
"название нормальное,звучащее,можно и для страховой использовать, о доверии сказать затрудняюсь,только при наличии отзывов или обращения в компанию можно судить о доверии";0
"1. У меня почему- то это название ассоциируется с едой 2.название прикольное ,3 .не очень 4 .нет";1
"1 Никакие,2Нормально3, Название для строховой,4 Да";0
"1. Ассоциаций нет. Звучит просто, как какой-то рекламный слоган.2. Эмоций никаких нет, так как не воспринимают, как название компании.3.Думаю, что нет.4. Думаю, что нет.";-1
"1. Ассоциация с защитой, может быть сразу эмблема/слоган для рекламной компании.2. Нормально, хорошо запоминается.3. Да, отлично4. Зависит от цены";1
"1. Звучит бодро и понятно, сразу ясно, что речь о безопасности 2. Мне нравится, намного понятней всяких сокращений. 3. Отлично подходит 4. Думаю да, вполне.";1
"1. Безопасность, надежность 2. Легко воспринимается, запоминается и напрямую ассоциируется с автострахованием 3. Да 4. Вполне возможно";1
Цікава назва. Викликає асоціації зі сферою страхування. Я міг би довіртися цій компанії. Подобається коротка і лаконічна назва,1
"1.Ассоциируется с безопасностью2.Название приятное,не отталкивает. 3.Подходит для страховой компании 4.Да могла бы";1
"1. Ассоциация защищённости. 2. Название хорошее, объёмное. 3. Больше относится к охранным фирмам, чем к страхованию. 4. Чувство 50/50. Уточнял бы информацию о компании.";1
"Занадто довга назва, ніби до якоїсь гри у стрілялки, могла б, проте не викликає довіри оскільки дуже довга назва. Занадто.";-1
"1. Ассоциация со звездой.2.начало хорошее, но очень длинное-(3.думаю могла бы, вполне. 4. Возможно и доверилась бы, смотря как раскрутили.";-1
"1. Зірка. 2. нейтральне ставлення.3. так.4. так, якщо влаштують відгуки, історія, показники.";0
1.Зірка 2. Так собі 3. Так 4. Ні,-1
"1. Які асоціації, враження викликає у вас ця назва таке собі нічого особливого 2. Чим вона вам подобається або навпаки – відштовхує? Нейтральне 3. Чи могла б ця компанія займатись cтрахуванням/автострахуванням? Ні 4. Чи змогли б ви довіритись цій компанії? (Не потрібно скептичних відповідей, напишіть, будь ласка, перше враження) ні";0
"1 ассоциации со звёздами, с высоким уровнем. 2. Мне нравится, не отталкивает точно 3. Вполне бы могла заниматься автострахование. 4 . Я бы могла доверять этой компании, однозначно.";1
1. Гарна назва можливо з космічною тематикою2. Мені подобається3. Я думаю що ні4. Так,1
"Все пять предложенных названий написанных на иностранном языке вызывают настороженность Особое место занимает название состоящее из заглавных букв, что видимо представляет из себя аббревиатуру, расшифровка которой, может иметь самое различное значение Могла бы заниматься чем угодно и страхованием чего угодно, от чего угодно СК с таким названием доверия не вызывает";-1
1. Никаких ассоциаций не вызывает .2. Быстрее что - то непонятное .3. Может заниматся чем угодно4 . Как страховая - доверия не вызывает,-1
"1. Ассоциация - сериалы стартрек или агенты ЩИТ.2.Название сразу настраивает на игровое содержание. Думаю, этим отталкивает.3. Думаю нет.4. Вряд ли. Не могу серьезно воспринять компанию с таким названием.";-1
"1. Киношная ассоциация2. Слишком пафосно звучит3. Мне кажется , что нет4. Нет, слишком размыто звучит, как название фильма или реклама каких-то препаратов";-1
"1. Хорошее название, мне нравится2. очень понятный слоган3. Отлично подходит4. Думаю да";1
"1. Стартрек, космос 2. Плохо запоминающаяся 3. Так же, как и чем угодно другим 4. Скорее нет";-1
"Цікава назва. Викликає асоціації з зіркою, першістю, що трішки пафосно звучить. В назві асоціація зі страхуванням. Ця компанія могла б займатися страхуванням, але викликає відразу слово STAR. Скоріше за все не мав з нею справ";-1
"1.Ассоциация с космосом, звёзда2.Мне нравится3.дадумаю что да";1
"1. Яскравість та лідерсво 2.Такі назви приваблюють, без негативу. 3. Так. 4.так назва компанії дає можливість до довіри і співробітництва.";1
"Звучить динамічно, але нагадує аха страхування. Загалом подобається своєю лаконічністю. Думаю, не могла б займатися страхуванням, оскільки нагадує гелі для душу Акс. Довіру викликає.";1
1. Асоціюється з велосипедом2.подобається3.так4.можливо,1
"1. Які асоціації, враження викликає у вас ця назва ? AXA асоціація з страховою компанією 2. Чим вона вам подобається або навпаки – відштовхує? спокійна назва гарна з латинкою викликає довіру 3. Чи могла би ця компанія займатись страхуванням/автострахуванням?так4. Чи змогли б ви довіритись цій компанії? (Не потрібно скептичних відповідей, напишіть, будь ласка, перше враження)так";1
"Название «ARX» созвучна с СК АХА мнение о которой весьма противоречивы и если это не ребрендинг, именно этой компании, то название совершенно не удачное и может только сбивать с толка Отталкивает именно созвучностью с компанией которая имеет мутную репутацию Могла бы заниматься автострахованием Без знания продуктов этой компании или ее истории, учредителей и реноме на украинском рынке НЕТ";-1
"Название ARX очень похожа на AXA . Если эта компания меняет название , то может и подойдёт . Если другая , то её могут путать с AXA . Для страхования подходит . Доверие зависит от того какая компания меняет название и почему ?";0
"1.Ассоциация с велосипедом,2нравится,3,да,4.возможно1,синомим другого названия 2,Ниодной,3 Возможно 4,Недумаю";1
"1. Спортивное название какое-то2. Нет реакции, зависит от рекламы, какое впечатление произведет3. Да4. Возможно";0
1. Ассоциация с каким-то спортклубом или спорт питанием2. Нет эмоций3. Мне кажется нет4. Не уверена,-1
"1. Название похоже на сразу несколько существующих компаний 2. Хорошо что короткое название, плохо, что не вызывает ассоциаций с безопасностью, да и в принципе больше подойдёт сети заправок. 3. Может 4. Если хорошо зарекомендует себя на рынке";1
"Асоціацій без розшифрування немає. Коротка лаконічна назва, в якій все враховано. Можливо застрахувався б. Не виникає асоціації зі сферою страхування";1
1.Название похоже с страховой Axxa2.Легко запоминать название3.да4.да,1
"1. Без расшифровки, чувство скрытности и непонятности. 2. Не нравится, резкие безинформативные звуки. 3. Неможет. 4. Не рассматривал как вариант.";1
